#Ensembl Gene ID,Ensembl Transcript ID,Associated Gene Name,Chromosome Name,Strand,Transcription Start Site (TSS),APPRIS principal isoform annotation
ENSMUSG00000017485,ENSMUST00000017629,Top2b,14,1,16365179,APPRIS principal isoform [04-11-2014]
ENSMUSG00000067700,ENSMUST00000072286,Gm5862,5,-1,26022916,APPRIS principal isoform [04-11-2014]
ENSMUSG00000078942,ENSMUST00000118574,Naip6,13,-1,100317674,APPRIS principal isoform [04-11-2014]
ENSMUSG00000078942,ENSMUST00000042220,Naip6,13,-1,100316616,APPRIS principal isoform [04-11-2014]
ENSMUSG00000058743,ENSMUST00000071937,Kcnj14,7,-1,45824756,APPRIS principal isoform [04-11-2014]
ENSMUSG00000017310,ENSMUST00000017454,Spint4,2,1,164698501,APPRIS principal isoform [04-11-2014]
ENSMUSG00000067596,ENSMUST00000088018,Krt74,15,-1,101763504,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040112,ENSMUST00000036111,Mrps35,6,1,147042764,APPRIS principal isoform [04-11-2014]
ENSMUSG00000073568,ENSMUST00000097580,Arl14epl,18,1,46925982,APPRIS principal isoform [04-11-2014]
ENSMUSG00000067713,ENSMUST00000168846,Prkag1,15,-1,98831508,APPRIS principal isoform [04-11-2014]
ENSMUSG00000037379,ENSMUST00000046186,Spon2,5,-1,33218238,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030001,ENSMUST00000032070,Figla,6,1,86017191,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029826,ENSMUST00000114900,Zc3hav1,6,-1,38354273,APPRIS principal isoform [04-11-2014]
ENSMUSG00000014905,ENSMUST00000015049,Dnajb9,12,-1,44210068,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039183,ENSMUST00000044252,Nubp2,17,-1,24886350,APPRIS principal isoform [04-11-2014]
ENSMUSG00000045930,ENSMUST00000062254,Clec14a,12,-1,58269258,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046548,ENSMUST00000053319,4731417B20Rik,5,-1,136615328,APPRIS principal isoform [04-11-2014]
ENSMUSG00000047117,ENSMUST00000055607,Ankdd1b,13,-1,96471160,APPRIS principal isoform [04-11-2014]
ENSMUSG00000068290,ENSMUST00000089559,Ddrgk1,2,-1,130664659,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039405,ENSMUST00000041761,Prss23,7,-1,89517586,APPRIS principal isoform [04-11-2014]
ENSMUSG00000045094,ENSMUST00000171629,Arhgef37,18,-1,61536536,APPRIS principal isoform [04-11-2014]
ENSMUSG00000021975,ENSMUST00000043914,Ints9,14,1,64950045,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029490,ENSMUST00000031455,Mfsd7a,5,-1,108448891,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063802,ENSMUST00000079970,Hspbp1,7,-1,4684963,APPRIS principal isoform [04-11-2014]
ENSMUSG00000047976,ENSMUST00000055168,Kcna1,6,-1,126645801,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029847,ENSMUST00000147169,2010107G12Rik,6,-1,34955903,APPRIS principal isoform [04-11-2014]
ENSMUSG00000051392,ENSMUST00000060912,Olfr1402,3,-1,97411179,APPRIS principal isoform [04-11-2014]
ENSMUSG00000074004,ENSMUST00000098278,B3gnt6,7,-1,98199481,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030735,ENSMUST00000032981,Gm9755,8,-1,67515606,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024454,ENSMUST00000043498,Hdac3,18,-1,37954988,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063245,ENSMUST00000130825,Gm13248,4,1,146610961,APPRIS principal isoform [04-11-2014]
ENSMUSG00000055385,ENSMUST00000068946,Rnf212,5,-1,108749448,APPRIS principal isoform [04-11-2014]
ENSMUSG00000069899,ENSMUST00000093169,Gm12166,11,-1,46052311,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038058,ENSMUST00000060655,Nod1,6,-1,54972612,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020335,ENSMUST00000109124,Zfp354b,11,-1,50931633,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038058,ENSMUST00000168172,Nod1,6,-1,54971661,APPRIS principal isoform [04-11-2014]
ENSMUSG00000052299,ENSMUST00000039449,Ltn1,16,-1,87432606,APPRIS principal isoform [04-11-2014]
ENSMUSG00000095577,ENSMUST00000159229,Gm6619,6,1,131486400,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020335,ENSMUST00000164280,Zfp354b,11,-1,50930933,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046034,ENSMUST00000059662,Otulin,15,-1,27630693,APPRIS principal isoform [04-11-2014]
ENSMUSG00000050321,ENSMUST00000058829,Neto1,18,1,86394952,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029716,ENSMUST00000031729,Tfr2,5,1,137569851,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040037,ENSMUST00000074015,Negr1,3,1,156561794,APPRIS principal isoform [04-11-2014]
ENSMUSG00000035626,ENSMUST00000045066,Olfr1509,14,1,52450393,APPRIS principal isoform [04-11-2014]
ENSMUSG00000051527,ENSMUST00000054055,Usp29,7,1,6961160,APPRIS principal isoform [04-11-2014]
ENSMUSG00000070047,ENSMUST00000191428,Fat1,8,1,44935447,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031640,ENSMUST00000116473,Klkb1,8,-1,45294859,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022614,ENSMUST00000023283,Lmf2,15,-1,89355659,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029281,ENSMUST00000087043,Smr2,5,1,88086556,APPRIS principal isoform [04-11-2014]
ENSMUSG00000035284,ENSMUST00000077879,Vps13c,9,1,67840396,APPRIS principal isoform [04-11-2014]
ENSMUSG00000070047,ENSMUST00000098796,Fat1,8,1,44950208,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046999,ENSMUST00000054551,1110032F04Rik,3,1,68869586,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032534,ENSMUST00000162655,Cep63,9,-1,102626534,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042655,ENSMUST00000043061,Fam159b,13,-1,104863893,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030882,ENSMUST00000145988,Dnhd1,7,1,105650827,APPRIS principal isoform [04-11-2014]
ENSMUSG00000100200,ENSMUST00000073949,1700012L04Rik,X,1,9283764,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024479,ENSMUST00000025356,Mal2,15,1,54571366,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038048,ENSMUST00000076038,Cntnap5c,17,1,57769570,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032026,ENSMUST00000034524,Rexo2,9,-1,48480611,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026637,ENSMUST00000085573,Traf5,1,-1,192092559,APPRIS principal isoform [04-11-2014]
ENSMUSG00000049800,ENSMUST00000093292,Sertad2,11,1,20543334,APPRIS principal isoform [04-11-2014]
ENSMUSG00000078197,ENSMUST00000104994,Gm17374,2,1,140152043,APPRIS principal isoform [04-11-2014]
ENSMUSG00000049800,ENSMUST00000109586,Sertad2,11,1,20631979,APPRIS principal isoform [04-11-2014]
ENSMUSG00000075704,ENSMUST00000115606,Txnrd2,16,1,18426417,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024259,ENSMUST00000060396,Slc25a46,18,-1,31609902,APPRIS principal isoform [04-11-2014]
ENSMUSG00000049800,ENSMUST00000109585,Sertad2,11,1,20647155,APPRIS principal isoform [04-11-2014]
ENSMUSG00000075427,ENSMUST00000165379,Olfr288,15,-1,98195542,APPRIS principal isoform [04-11-2014]
ENSMUSG00000096120,ENSMUST00000178559,Gm21800,Y,1,41406498,APPRIS principal isoform [04-11-2014]
ENSMUSG00000011158,ENSMUST00000011302,Brf1,12,-1,113000621,APPRIS principal isoform [04-11-2014]
ENSMUSG00000061457,ENSMUST00000073122,Olfr871,9,1,20212207,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038984,ENSMUST00000042021,Tspyl5,15,-1,33687883,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022129,ENSMUST00000022725,Dct,14,-1,118052246,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026285,ENSMUST00000027507,Pdcd1,1,-1,94052553,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022570,ENSMUST00000023231,Tsta3,15,-1,75929730,APPRIS principal isoform [04-11-2014]
ENSMUSG00000073908,ENSMUST00000098154,Olfr687,7,1,105275517,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024197,ENSMUST00000019726,Plin3,17,-1,56290511,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020160,ENSMUST00000068264,Meis1,11,-1,19018958,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029541,ENSMUST00000031521,Cyp2w1,5,1,139352617,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038879,ENSMUST00000040791,Nipal2,15,-1,34678706,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063905,ENSMUST00000081471,Gm10139,13,1,65512678,APPRIS principal isoform [04-11-2014]
ENSMUSG00000074781,ENSMUST00000099329,Ube2n,10,1,95515162,APPRIS principal isoform [04-11-2014]
ENSMUSG00000079298,ENSMUST00000032472,Klrb1b,6,-1,128826331,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039232,ENSMUST00000163425,Stx11,10,-1,12964259,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028214,ENSMUST00000108304,Gem,4,1,11704457,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039232,ENSMUST00000042861,Stx11,10,-1,12964259,APPRIS principal isoform [04-11-2014]
ENSMUSG00000068079,ENSMUST00000089112,Tcf15,2,1,152143561,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028214,ENSMUST00000029868,Gem,4,1,11705807,APPRIS principal isoform [04-11-2014]
ENSMUSG00000073682,ENSMUST00000115821,Gm10563,4,-1,155645408,APPRIS principal isoform [04-11-2014]
ENSMUSG00000094147,ENSMUST00000178416,Gm21616,X,1,125435542,APPRIS principal isoform [04-11-2014]
ENSMUSG00000066584,ENSMUST00000085620,Scgb2b27,7,-1,34013876,APPRIS principal isoform [04-11-2014]
ENSMUSG00000056426,ENSMUST00000070514,Nat3,8,1,67523854,APPRIS principal isoform [04-11-2014]
ENSMUSG00000044408,ENSMUST00000056228,Sptssa,12,-1,54656572,APPRIS principal isoform [04-11-2014]
ENSMUSG00000000346,ENSMUST00000000356,Dazap2,15,1,100615628,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031840,ENSMUST00000034301,Rab3a,8,1,70754711,APPRIS principal isoform [04-11-2014]
ENSMUSG00000056089,ENSMUST00000069992,Gm5468,15,1,25414192,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031840,ENSMUST00000110092,Rab3a,8,1,70755510,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031840,ENSMUST00000110090,Rab3a,8,1,70754724,APPRIS principal isoform [04-11-2014]
ENSMUSG00000043087,ENSMUST00000061693,Olfr855,9,1,19584511,APPRIS principal isoform [04-11-2014]
ENSMUSG00000014786,ENSMUST00000073149,Slc9a5,8,1,105348258,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031840,ENSMUST00000110093,Rab3a,8,1,70754679,APPRIS principal isoform [04-11-2014]
ENSMUSG00000062198,ENSMUST00000021406,2700097O09Rik,12,-1,55080110,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032497,ENSMUST00000098340,Lrrfip2,9,1,111118111,APPRIS principal isoform [04-11-2014]
ENSMUSG00000051716,ENSMUST00000060782,Apon,10,1,128254131,APPRIS principal isoform [04-11-2014]
ENSMUSG00000095257,ENSMUST00000179481,Scgb1b3,7,1,31375592,APPRIS principal isoform [04-11-2014]
ENSMUSG00000067071,ENSMUST00000086851,Hes6,1,-1,91413222,APPRIS principal isoform [04-11-2014]
ENSMUSG00000041538,ENSMUST00000095342,H2-Ob,17,1,34238903,APPRIS principal isoform [04-11-2014]
ENSMUSG00000041685,ENSMUST00000040340,Fcho2,13,-1,98815449,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033147,ENSMUST00000106928,Slc22a15,3,-1,101924393,APPRIS principal isoform [04-11-2014]
ENSMUSG00000021361,ENSMUST00000021790,Tmem14c,13,1,41016250,APPRIS principal isoform [04-11-2014]
ENSMUSG00000041144,ENSMUST00000069293,Dnah7b,1,1,46066738,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063281,ENSMUST00000074941,Zfp35,18,1,23989632,APPRIS principal isoform [04-11-2014]
ENSMUSG00000103371,ENSMUST00000194086,CH36-252L11.1,Y,1,19113007,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026058,ENSMUST00000027226,Khdrbs2,1,1,32172714,APPRIS principal isoform [04-11-2014]
ENSMUSG00000090666,ENSMUST00000164429,Gm17567,10,-1,33995054,APPRIS principal isoform [04-11-2014]
ENSMUSG00000035227,ENSMUST00000036274,Spcs2,7,-1,99858883,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031627,ENSMUST00000034041,Irf2,8,1,46739745,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032758,ENSMUST00000048032,Kap,6,-1,133853667,APPRIS principal isoform [04-11-2014]
ENSMUSG00000097187,ENSMUST00000181711,Gm19426,2,-1,84743655,APPRIS principal isoform [04-11-2014]
ENSMUSG00000055660,ENSMUST00000171284,Mettl4,17,-1,94749892,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042200,ENSMUST00000035854,Cdrt4,11,1,62951193,APPRIS principal isoform [04-11-2014]
ENSMUSG00000067356,ENSMUST00000169657,B430203G13Rik,12,1,17924294,APPRIS principal isoform [04-11-2014]
ENSMUSG00000000435,ENSMUST00000000445,Myf5,10,-1,107486134,APPRIS principal isoform [04-11-2014]
ENSMUSG00000095640,ENSMUST00000087814,Olfr1433,19,1,12279854,APPRIS principal isoform [04-11-2014]
ENSMUSG00000058932,ENSMUST00000079663,Gm2174,X,1,56447965,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031948,ENSMUST00000093120,Kars,8,-1,112011288,APPRIS principal isoform [04-11-2014]
ENSMUSG00000101026,ENSMUST00000186014,D730001G18Rik,15,-1,74778824,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031948,ENSMUST00000164470,Kars,8,-1,112011266,APPRIS principal isoform [04-11-2014]
ENSMUSG00000000439,ENSMUST00000000449,Mkrn2,6,1,115601938,APPRIS principal isoform [04-11-2014]
ENSMUSG00000071078,ENSMUST00000095273,Nr2c2ap,8,1,70131333,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034959,ENSMUST00000036072,5031414D18Rik,14,1,75016027,APPRIS principal isoform [04-11-2014]
ENSMUSG00000095406,ENSMUST00000166546,Gm18025,12,-1,34291092,APPRIS principal isoform [04-11-2014]
ENSMUSG00000047371,ENSMUST00000060783,Zfp768,7,-1,127345314,APPRIS principal isoform [04-11-2014]
ENSMUSG00000036882,ENSMUST00000044338,Arhgap33,7,-1,30534180,APPRIS principal isoform [04-11-2014]
ENSMUSG00000007279,ENSMUST00000106729,Scube2,7,-1,109865679,APPRIS principal isoform [04-11-2014]
ENSMUSG00000095105,ENSMUST00000179308,Edaradd,13,-1,12520450,APPRIS principal isoform [04-11-2014]
ENSMUSG00000096528,ENSMUST00000179907,G430049J08Rik,18,1,3471630,APPRIS principal isoform [04-11-2014]
ENSMUSG00000086147,ENSMUST00000146688,Gm13150,4,1,146971976,APPRIS principal isoform [04-11-2014]
ENSMUSG00000059606,ENSMUST00000075648,Rnase2b,14,1,51162260,APPRIS principal isoform [04-11-2014]
ENSMUSG00000097585,ENSMUST00000181784,Gm26529,7,1,89980749,APPRIS principal isoform [04-11-2014]
ENSMUSG00000007216,ENSMUST00000061720,Zfp775,6,1,48613180,APPRIS principal isoform [04-11-2014]
ENSMUSG00000054938,ENSMUST00000056144,Olfr1346,7,1,6474088,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024137,ENSMUST00000056032,E4f1,17,-1,24455311,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029376,ENSMUST00000071652,Mthfd2l,5,1,90931196,APPRIS principal isoform [04-11-2014]
ENSMUSG00000097821,ENSMUST00000180393,C130032M10Rik,9,1,114515697,APPRIS principal isoform [04-11-2014]
ENSMUSG00000041550,ENSMUST00000021495,Serpina5,12,1,104101113,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042256,ENSMUST00000048691,Ptchd4,17,1,42315947,APPRIS principal isoform [04-11-2014]
ENSMUSG00000096734,ENSMUST00000178787,Gm21836,9,-1,124493793,APPRIS principal isoform [04-11-2014]
ENSMUSG00000054863,ENSMUST00000068088,Fam19a5,15,1,87625230,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025198,ENSMUST00000112028,Erlin1,19,-1,44069785,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025198,ENSMUST00000170801,Erlin1,19,-1,44069526,APPRIS principal isoform [04-11-2014]
ENSMUSG00000095470,ENSMUST00000179133,Gm21863,12,1,19954505,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057381,ENSMUST00000071696,Tas2r123,6,1,132847142,APPRIS principal isoform [04-11-2014]
ENSMUSG00000002329,ENSMUST00000002400,Mdp1,14,-1,55660508,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022002,ENSMUST00000022579,4930564B18Rik,14,1,75642259,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030717,ENSMUST00000032961,Nupr1,7,-1,126625676,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025198,ENSMUST00000071698,Erlin1,19,-1,44069775,APPRIS principal isoform [04-11-2014]
ENSMUSG00000064262,ENSMUST00000078223,Gimap8,6,1,48647234,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022571,ENSMUST00000053918,Pycrl,15,-1,75921560,APPRIS principal isoform [04-11-2014]
ENSMUSG00000036655,ENSMUST00000036136,Colec11,12,-1,28623290,APPRIS principal isoform [04-11-2014]
ENSMUSG00000054745,ENSMUST00000067987,Gm9955,18,-1,24709348,APPRIS principal isoform [04-11-2014]
ENSMUSG00000095403,ENSMUST00000178451,Gm21092,8,1,20550331,APPRIS principal isoform [04-11-2014]
ENSMUSG00000100194,ENSMUST00000072518,Tgif2lx2,X,1,118427227,APPRIS principal isoform [04-11-2014]
ENSMUSG00000094024,ENSMUST00000179848,Esp18,17,1,39406359,APPRIS principal isoform [04-11-2014]
ENSMUSG00000090551,ENSMUST00000164855,A730015C16Rik,4,-1,108848619,APPRIS principal isoform [04-11-2014]
ENSMUSG00000078870,ENSMUST00000133301,Gm14410,2,-1,177202829,APPRIS principal isoform [04-11-2014]
ENSMUSG00000092012,ENSMUST00000164674,Gm4782,6,1,50608637,APPRIS principal isoform [04-11-2014]
ENSMUSG00000094083,ENSMUST00000097422,Gm1604A,17,-1,8101228,APPRIS principal isoform [04-11-2014]
ENSMUSG00000064006,ENSMUST00000071243,Olfr190,16,-1,59075078,APPRIS principal isoform [04-11-2014]
ENSMUSG00000003657,ENSMUST00000003754,Calb2,8,-1,110168206,APPRIS principal isoform [04-11-2014]
ENSMUSG00000036478,ENSMUST00000038377,Btg1,10,1,96617001,APPRIS principal isoform [04-11-2014]
ENSMUSG00000075480,ENSMUST00000100326,Gm10840,11,1,106160850,APPRIS principal isoform [04-11-2014]
ENSMUSG00000091233,ENSMUST00000163316,Gm6434,7,-1,25882407,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024570,ENSMUST00000025462,Rbfa,18,-1,80200658,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031861,ENSMUST00000164890,Lpar2,8,1,69822429,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030046,ENSMUST00000032125,Bmp10,6,1,87429002,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031861,ENSMUST00000034325,Lpar2,8,1,69822565,APPRIS principal isoform [04-11-2014]
ENSMUSG00000079264,ENSMUST00000111844,Gm11077,6,1,140729284,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040888,ENSMUST00000046839,Gfer,17,-1,24696156,APPRIS principal isoform [04-11-2014]
ENSMUSG00000036840,ENSMUST00000045296,Siah1a,8,-1,86746006,APPRIS principal isoform [04-11-2014]
ENSMUSG00000021375,ENSMUST00000056978,Kif13a,13,-1,46929718,APPRIS principal isoform [04-11-2014]
ENSMUSG00000096220,ENSMUST00000097163,Olfr775,10,1,129250536,APPRIS principal isoform [04-11-2014]
ENSMUSG00000023263,ENSMUST00000024032,9530002B09Rik,4,1,122689275,APPRIS principal isoform [04-11-2014]
ENSMUSG00000062245,ENSMUST00000078603,Olfr170,16,-1,19606703,APPRIS principal isoform [04-11-2014]
ENSMUSG00000076434,ENSMUST00000103096,Wfdc3,2,-1,164743312,APPRIS principal isoform [04-11-2014]
ENSMUSG00000050064,ENSMUST00000056096,Zfp697,3,1,98382481,APPRIS principal isoform [04-11-2014]
ENSMUSG00000050064,ENSMUST00000178372,Zfp697,3,1,98382548,APPRIS principal isoform [04-11-2014]
ENSMUSG00000079657,ENSMUST00000035797,Rab26,17,-1,24533888,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026609,ENSMUST00000060479,Ush2a,1,1,188263034,APPRIS principal isoform [04-11-2014]
ENSMUSG00000047379,ENSMUST00000053705,B3gnt1,19,1,5038826,APPRIS principal isoform [04-11-2014]
ENSMUSG00000021090,ENSMUST00000162159,Lrrc9,12,1,72441866,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032324,ENSMUST00000034876,Tspan3,9,-1,56161070,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025403,ENSMUST00000026470,Shmt2,10,-1,127522444,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028233,ENSMUST00000052712,Tgs1,4,1,3574875,APPRIS principal isoform [04-11-2014]
ENSMUSG00000070495,ENSMUST00000094287,Ctcfl,2,-1,173119525,APPRIS principal isoform [04-11-2014]
ENSMUSG00000070495,ENSMUST00000179693,Ctcfl,2,-1,173119525,APPRIS principal isoform [04-11-2014]
ENSMUSG00000091491,ENSMUST00000168710,Vmn2r97,17,1,18914322,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040433,ENSMUST00000152594,Zbtb38,9,-1,96752831,APPRIS principal isoform [04-11-2014]
ENSMUSG00000062914,ENSMUST00000080313,Olfr777,10,-1,129269321,APPRIS principal isoform [04-11-2014]
ENSMUSG00000021366,ENSMUST00000060148,Hivep1,13,1,42052021,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040433,ENSMUST00000093798,Zbtb38,9,-1,96731675,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030105,ENSMUST00000032196,Arl8b,6,1,108783059,APPRIS principal isoform [04-11-2014]
ENSMUSG00000023039,ENSMUST00000068904,Krt7,15,1,101412402,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025227,ENSMUST00000128041,Tmem180,19,1,46341121,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025227,ENSMUST00000086969,Tmem180,19,1,46356880,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031485,ENSMUST00000033875,Prosc,8,1,27042555,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024800,ENSMUST00000025714,Rpp30,19,1,36083716,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063065,ENSMUST00000057669,Mapk3,7,1,126759601,APPRIS principal isoform [04-11-2014]
ENSMUSG00000061875,ENSMUST00000077580,Olfr1148,2,1,87833041,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029817,ENSMUST00000031841,Tra2a,6,-1,49264052,APPRIS principal isoform [04-11-2014]
ENSMUSG00000023923,ENSMUST00000024717,Tbc1d5,17,-1,51179349,APPRIS principal isoform [04-11-2014]
ENSMUSG00000047719,ENSMUST00000051633,Ubiad1,4,-1,148444771,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029461,ENSMUST00000107042,Fam168a,7,1,100706651,APPRIS principal isoform [04-11-2014]
ENSMUSG00000052595,ENSMUST00000075838,A1cf,19,1,31868761,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029461,ENSMUST00000049053,Fam168a,7,1,100706702,APPRIS principal isoform [04-11-2014]
ENSMUSG00000071359,ENSMUST00000127698,Tbpl1,10,-1,22731447,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025086,ENSMUST00000026073,Trub1,19,1,57452906,APPRIS principal isoform [04-11-2014]
ENSMUSG00000071359,ENSMUST00000095794,Tbpl1,10,-1,22731938,APPRIS principal isoform [04-11-2014]
ENSMUSG00000027584,ENSMUST00000071585,Oprl1,2,1,181715016,APPRIS principal isoform [04-11-2014]
ENSMUSG00000045022,ENSMUST00000054425,1700024P04Rik,13,-1,98984565,APPRIS principal isoform [04-11-2014]
