#Ensembl Gene ID,Ensembl Transcript ID,Associated Gene Name,Chromosome Name,Strand,Transcription Start Site (TSS),APPRIS principal isoform annotation
ENSG00000279052,ENST00000624098,UTY,Y,-1,13479665,APPRIS principal isoform [04-11-2014]
ENSG00000170950,ENST00000304801,PGK2,6,-1,49787187,APPRIS principal isoform [04-11-2014]
ENSG00000169900,ENST00000302964,PYDC1,16,-1,31217359,APPRIS principal isoform [04-11-2014]
ENSG00000197779,ENST00000338637,ZNF81,X,1,47836902,APPRIS principal isoform [04-11-2014]
ENSG00000057663,ENST00000343245,ATG5,6,-1,106325417,APPRIS principal isoform [04-11-2014]
ENSG00000196248,ENST00000531945,OR10S1,11,-1,123977781,APPRIS principal isoform [04-11-2014]
ENSG00000279938,ENST00000623120,UTY,Y,-1,13479665,APPRIS principal isoform [04-11-2014]
ENSG00000122543,ENST00000416608,OCM,7,1,5879827,APPRIS principal isoform [04-11-2014]
ENSG00000165861,ENST00000556143,ZFYVE1,14,-1,73027212,APPRIS principal isoform [04-11-2014]
ENSG00000267060,ENST00000591916,PTGES3L,17,-1,42980076,APPRIS principal isoform [04-11-2014]
ENSG00000146242,ENST00000369750,TPBG,6,1,82363631,APPRIS principal isoform [04-11-2014]
ENSG00000170542,ENST00000380698,SERPINB9,6,-1,2903280,APPRIS principal isoform [04-11-2014]
ENSG00000198674,ENST00000307002,OR10G6,11,-1,123995161,APPRIS principal isoform [04-11-2014]
ENSG00000146242,ENST00000543496,TPBG,6,1,82364244,APPRIS principal isoform [04-11-2014]
ENSG00000169247,ENST00000515425,SH3TC2,5,-1,149063124,APPRIS principal isoform [04-11-2014]
ENSG00000159579,ENST00000394420,RSPRY1,16,1,57186291,APPRIS principal isoform [04-11-2014]
ENSG00000198169,ENST00000292562,ZNF251,8,-1,144755605,APPRIS principal isoform [04-11-2014]
ENSG00000186732,ENST00000443721,MPPED1,22,1,43412014,APPRIS principal isoform [04-11-2014]
ENSG00000254737,ENST00000320891,OR10G4,11,1,124015575,APPRIS principal isoform [04-11-2014]
ENSG00000057663,ENST00000369076,ATG5,6,-1,106325791,APPRIS principal isoform [04-11-2014]
ENSG00000230062,ENST00000565422,ANKRD66,6,1,46746917,APPRIS principal isoform [04-11-2014]
ENSG00000122543,ENST00000242104,OCM,7,1,5880798,APPRIS principal isoform [04-11-2014]
ENSG00000146242,ENST00000535040,TPBG,6,1,82363206,APPRIS principal isoform [04-11-2014]
ENSG00000138069,ENST00000409784,RAB1A,2,-1,65130106,APPRIS principal isoform [04-11-2014]
ENSG00000163191,ENST00000271638,S100A11,1,-1,152037035,APPRIS principal isoform [04-11-2014]
ENSG00000236981,ENST00000375024,OR10G9,11,1,124023013,APPRIS principal isoform [04-11-2014]
ENSG00000174306,ENST00000560361,ZHX3,20,-1,41300094,APPRIS principal isoform [04-11-2014]
ENSG00000112309,ENST00000230053,B3GAT2,6,-1,70957038,APPRIS principal isoform [04-11-2014]
ENSG00000187238,ENST00000335633,LCE3B,1,1,152613811,APPRIS principal isoform [04-11-2014]
ENSG00000159579,ENST00000537866,RSPRY1,16,1,57186333,APPRIS principal isoform [04-11-2014]
ENSG00000174306,ENST00000432768,ZHX3,20,-1,41300126,APPRIS principal isoform [04-11-2014]
ENSG00000103160,ENST00000219439,HSDL1,16,-1,84145188,APPRIS principal isoform [04-11-2014]
ENSG00000171049,ENST00000340023,FPR2,19,1,51760851,APPRIS principal isoform [04-11-2014]
ENSG00000234560,ENST00000431524,OR10G8,11,1,124029590,APPRIS principal isoform [04-11-2014]
ENSG00000173660,ENST00000311672,UQCRH,1,1,46303631,APPRIS principal isoform [04-11-2014]
ENSG00000171049,ENST00000598953,FPR2,19,1,51761212,APPRIS principal isoform [04-11-2014]
ENSG00000171049,ENST00000598776,FPR2,19,1,51762760,APPRIS principal isoform [04-11-2014]
ENSG00000172890,ENST00000319023,NADSYN1,11,1,71453109,APPRIS principal isoform [04-11-2014]
ENSG00000152475,ENST00000427624,ZNF837,19,-1,58381022,APPRIS principal isoform [04-11-2014]
ENSG00000279183,ENST00000624832,FKSG66,19,1,40647563,APPRIS principal isoform [04-11-2014]
ENSG00000204514,ENST00000435989,ZNF814,19,-1,57889037,APPRIS principal isoform [04-11-2014]
ENSG00000205076,ENST00000378626,LGALS7,19,-1,38773492,APPRIS principal isoform [04-11-2014]
ENSG00000112079,ENST00000229812,STK38,6,-1,36547470,APPRIS principal isoform [04-11-2014]
ENSG00000168612,ENST00000372523,ZSWIM1,20,1,45881227,APPRIS principal isoform [04-11-2014]
ENSG00000205307,ENST00000538735,SAP25,7,-1,100573647,APPRIS principal isoform [04-11-2014]
ENSG00000174306,ENST00000540170,ZHX3,20,-1,41300081,APPRIS principal isoform [04-11-2014]
ENSG00000168612,ENST00000372520,ZSWIM1,20,1,45881241,APPRIS principal isoform [04-11-2014]
ENSG00000152779,ENST00000371790,SLC16A12,10,-1,89535556,APPRIS principal isoform [04-11-2014]
ENSG00000205307,ENST00000614631,SAP25,7,-1,100573608,APPRIS principal isoform [04-11-2014]
ENSG00000152475,ENST00000597582,ZNF837,19,-1,58381060,APPRIS principal isoform [04-11-2014]
ENSG00000092068,ENST00000316902,SLC7A8,14,-1,23183640,APPRIS principal isoform [04-11-2014]
ENSG00000143278,ENST00000367412,F13B,1,-1,197067267,APPRIS principal isoform [04-11-2014]
ENSG00000171495,ENST00000399564,MROH2B,5,-1,41071303,APPRIS principal isoform [04-11-2014]
ENSG00000115850,ENST00000264162,LCT,2,-1,135837180,APPRIS principal isoform [04-11-2014]
ENSG00000279058,ENST00000624701,AC244230.1,10,1,46337224,APPRIS principal isoform [04-11-2014]
ENSG00000182749,ENST00000374296,PAQR7,1,-1,25871253,APPRIS principal isoform [04-11-2014]
ENSG00000172006,ENST00000317243,ZNF554,19,1,2819874,APPRIS principal isoform [04-11-2014]
ENSG00000233050,ENST00000437818,DEFB130,8,-1,12071747,APPRIS principal isoform [04-11-2014]
ENSG00000269964,ENST00000602452,MEI4,6,1,77690658,APPRIS principal isoform [04-11-2014]
ENSG00000280252,ENST00000625001,FKSG63,16,1,70224358,APPRIS principal isoform [04-11-2014]
ENSG00000171224,ENST00000373279,C10orf35,10,1,69630258,APPRIS principal isoform [04-11-2014]
ENSG00000151445,ENST00000343765,VIPAS39,14,-1,77457561,APPRIS principal isoform [04-11-2014]
ENSG00000181634,ENST00000374045,TNFSF15,9,-1,114806126,APPRIS principal isoform [04-11-2014]
ENSG00000213921,ENST00000396841,LEUTX,19,1,39776595,APPRIS principal isoform [04-11-2014]
ENSG00000156282,ENST00000286808,CLDN17,21,-1,30166756,APPRIS principal isoform [04-11-2014]
ENSG00000151445,ENST00000553888,VIPAS39,14,-1,77457605,APPRIS principal isoform [04-11-2014]
ENSG00000186951,ENST00000407236,PPARA,22,1,46151884,APPRIS principal isoform [04-11-2014]
ENSG00000151445,ENST00000557658,VIPAS39,14,-1,77457640,APPRIS principal isoform [04-11-2014]
ENSG00000116194,ENST00000234816,ANGPTL1,1,-1,178871052,APPRIS principal isoform [04-11-2014]
ENSG00000119915,ENST00000370005,ELOVL3,10,1,102226328,APPRIS principal isoform [04-11-2014]
ENSG00000116194,ENST00000367629,ANGPTL1,1,-1,178871022,APPRIS principal isoform [04-11-2014]
ENSG00000091262,ENST00000205557,ABCC6,16,-1,16223464,APPRIS principal isoform [04-11-2014]
ENSG00000186951,ENST00000402126,PPARA,22,1,46176748,APPRIS principal isoform [04-11-2014]
ENSG00000154133,ENST00000306534,ROBO4,11,-1,124898281,APPRIS principal isoform [04-11-2014]
ENSG00000125823,ENST00000246020,CSTL1,20,1,23440248,APPRIS principal isoform [04-11-2014]
ENSG00000120688,ENST00000379487,WBP4,13,1,41061274,APPRIS principal isoform [04-11-2014]
ENSG00000224902,ENST00000381722,GAGE12H,X,1,49579983,APPRIS principal isoform [04-11-2014]
ENSG00000140450,ENST00000268042,ARRDC4,15,1,97960698,APPRIS principal isoform [04-11-2014]
ENSG00000186951,ENST00000262735,PPARA,22,1,46150596,APPRIS principal isoform [04-11-2014]
ENSG00000125823,ENST00000347397,CSTL1,20,1,23439685,APPRIS principal isoform [04-11-2014]
ENSG00000185962,ENST00000335674,LCE3A,1,-1,152623103,APPRIS principal isoform [04-11-2014]
ENSG00000198677,ENST00000358746,TTC37,5,-1,95555007,APPRIS principal isoform [04-11-2014]
ENSG00000007952,ENST00000372966,NOX1,X,-1,100874345,APPRIS principal isoform [04-11-2014]
ENSG00000173065,ENST00000581407,FAM222B,17,-1,28842823,APPRIS principal isoform [04-11-2014]
ENSG00000140694,ENST00000437198,PARN,16,-1,14630267,APPRIS principal isoform [04-11-2014]
ENSG00000268187,ENST00000599370,AC118758.1,7,1,56804059,APPRIS principal isoform [04-11-2014]
ENSG00000240303,ENST00000264990,ACAD11,3,-1,132660723,APPRIS principal isoform [04-11-2014]
ENSG00000167098,ENST00000356173,SUN5,20,-1,33004433,APPRIS principal isoform [04-11-2014]
ENSG00000108582,ENST00000225719,CPD,17,1,30378905,APPRIS principal isoform [04-11-2014]
ENSG00000116745,ENST00000262340,RPE65,1,-1,68449959,APPRIS principal isoform [04-11-2014]
ENSG00000173065,ENST00000452648,FAM222B,17,-1,28812435,APPRIS principal isoform [04-11-2014]
ENSG00000240224,ENST00000373414,UGT1A5,2,1,233712992,APPRIS principal isoform [04-11-2014]
ENSG00000142252,ENST00000591607,GEMIN7,19,1,45079195,APPRIS principal isoform [04-11-2014]
ENSG00000116704,ENST00000235345,SLC35D1,1,-1,67054099,APPRIS principal isoform [04-11-2014]
ENSG00000254585,ENST00000532292,MAGEL2,15,-1,23647841,APPRIS principal isoform [04-11-2014]
ENSG00000166573,ENST00000299727,GALR1,18,1,77250549,APPRIS principal isoform [04-11-2014]
ENSG00000100024,ENST00000326010,UPB1,22,1,24495060,APPRIS principal isoform [04-11-2014]
ENSG00000142252,ENST00000591747,GEMIN7,19,1,45079258,APPRIS principal isoform [04-11-2014]
ENSG00000260092,ENST00000460606,RP11-77K12.7,16,-1,75545428,APPRIS principal isoform [04-11-2014]
ENSG00000009790,ENST00000367025,TRAF3IP3,1,1,209756049,APPRIS principal isoform [04-11-2014]
ENSG00000185261,ENST00000329378,KIAA0825,5,-1,94618597,APPRIS principal isoform [04-11-2014]
ENSG00000155111,ENST00000368911,CDK19,6,-1,110815316,APPRIS principal isoform [04-11-2014]
ENSG00000142252,ENST00000270257,GEMIN7,19,1,45079262,APPRIS principal isoform [04-11-2014]
ENSG00000169239,ENST00000318636,CA5B,X,1,15738270,APPRIS principal isoform [04-11-2014]
ENSG00000163898,ENST00000296252,LIPH,3,-1,185552613,APPRIS principal isoform [04-11-2014]
ENSG00000142252,ENST00000391951,GEMIN7,19,1,45079269,APPRIS principal isoform [04-11-2014]
ENSG00000009790,ENST00000367024,TRAF3IP3,1,1,209758498,APPRIS principal isoform [04-11-2014]
ENSG00000171530,ENST00000380377,TBCA,5,-1,77776361,APPRIS principal isoform [04-11-2014]
ENSG00000172320,ENST00000302030,OR5A1,11,1,59443144,APPRIS principal isoform [04-11-2014]
ENSG00000215455,ENST00000400375,KRTAP10-1,21,-1,44540195,APPRIS principal isoform [04-11-2014]
ENSG00000099194,ENST00000370355,SCD,10,1,100347124,APPRIS principal isoform [04-11-2014]
ENSG00000188372,ENST00000394857,ZP3,7,1,76424907,APPRIS principal isoform [04-11-2014]
ENSG00000166884,ENST00000300127,OR4D6,11,1,59456938,APPRIS principal isoform [04-11-2014]
ENSG00000204351,ENST00000375394,SKIV2L,6,1,31959080,APPRIS principal isoform [04-11-2014]
ENSG00000258947,ENST00000315491,TUBB3,16,1,89923279,APPRIS principal isoform [04-11-2014]
ENSG00000169239,ENST00000454127,CA5B,X,1,15749970,APPRIS principal isoform [04-11-2014]
ENSG00000182634,ENST00000330487,OR10G7,11,-1,124039010,APPRIS principal isoform [04-11-2014]
ENSG00000117118,ENST00000375499,SDHB,1,-1,17054170,APPRIS principal isoform [04-11-2014]
ENSG00000171858,ENST00000450116,RPS21,20,1,62387318,APPRIS principal isoform [04-11-2014]
ENSG00000177143,ENST00000327228,CETN1,18,1,580357,APPRIS principal isoform [04-11-2014]
ENSG00000136536,ENST00000409175,MARCH7,2,1,159712489,APPRIS principal isoform [04-11-2014]
ENSG00000168453,ENST00000381418,HR,8,-1,22131868,APPRIS principal isoform [04-11-2014]
ENSG00000206104,ENST00000382826,KRTAP20-3,21,1,30642864,APPRIS principal isoform [04-11-2014]
ENSG00000223601,ENST00000422359,EBLN1,10,-1,22210021,APPRIS principal isoform [04-11-2014]
ENSG00000197961,ENST00000586602,ZNF121,19,-1,9584497,APPRIS principal isoform [04-11-2014]
ENSG00000162694,ENST00000370113,EXTL2,1,-1,100894812,APPRIS principal isoform [04-11-2014]
ENSG00000242631,ENST00000451160,RP11-508N12.4,9,1,106923349,APPRIS principal isoform [04-11-2014]
ENSG00000167085,ENST00000300408,PHB,17,-1,49414880,APPRIS principal isoform [04-11-2014]
ENSG00000136536,ENST00000259050,MARCH7,2,1,159712499,APPRIS principal isoform [04-11-2014]
ENSG00000165355,ENST00000298097,FBXO33,14,-1,39432500,APPRIS principal isoform [04-11-2014]
ENSG00000197961,ENST00000320451,ZNF121,19,-1,9584533,APPRIS principal isoform [04-11-2014]
ENSG00000162694,ENST00000370114,EXTL2,1,-1,100895998,APPRIS principal isoform [04-11-2014]
ENSG00000204370,ENST00000375549,SDHD,11,1,112086773,APPRIS principal isoform [04-11-2014]
ENSG00000273274,ENST00000609129,ZBTB8B,1,1,32465069,APPRIS principal isoform [04-11-2014]
ENSG00000099977,ENST00000398344,DDT,22,-1,23974584,APPRIS principal isoform [04-11-2014]
ENSG00000133805,ENST00000396553,AMPD3,11,1,10455320,APPRIS principal isoform [04-11-2014]
ENSG00000167600,ENST00000310054,CYP2S1,19,1,41193049,APPRIS principal isoform [04-11-2014]
ENSG00000111445,ENST00000454402,RFC5,12,1,118016710,APPRIS principal isoform [04-11-2014]
ENSG00000173846,ENST00000372201,PLK3,1,1,44800225,APPRIS principal isoform [04-11-2014]
ENSG00000197362,ENST00000491431,ZNF786,7,-1,149090705,APPRIS principal isoform [04-11-2014]
ENSG00000083635,ENST00000379161,NUFIP1,13,-1,44989483,APPRIS principal isoform [04-11-2014]
ENSG00000171051,ENST00000595042,FPR1,19,-1,51751893,APPRIS principal isoform [04-11-2014]
ENSG00000132840,ENST00000255192,BHMT2,5,1,79069717,APPRIS principal isoform [04-11-2014]
ENSG00000099977,ENST00000350608,DDT,22,-1,23979828,APPRIS principal isoform [04-11-2014]
ENSG00000133805,ENST00000529507,AMPD3,11,1,10461140,APPRIS principal isoform [04-11-2014]
ENSG00000242019,ENST00000291860,KIR3DL3,19,1,54724479,APPRIS principal isoform [04-11-2014]
ENSG00000171051,ENST00000304748,FPR1,19,-1,51751909,APPRIS principal isoform [04-11-2014]
ENSG00000077420,ENST00000376236,APBB1IP,10,1,26438203,APPRIS principal isoform [04-11-2014]
ENSG00000278889,ENST00000623973,OR2S2,9,-1,35958154,APPRIS principal isoform [04-11-2014]
ENSG00000169155,ENST00000373464,ZBTB43,9,1,126805015,APPRIS principal isoform [04-11-2014]
ENSG00000278889,ENST00000341959,OR2S2,9,-1,35958154,APPRIS principal isoform [04-11-2014]
ENSG00000185523,ENST00000332912,SPATA45,1,-1,212847649,APPRIS principal isoform [04-11-2014]
ENSG00000158163,ENST00000327532,DZIP1L,3,-1,138115609,APPRIS principal isoform [04-11-2014]
ENSG00000167749,ENST00000324041,KLK4,19,-1,50910738,APPRIS principal isoform [04-11-2014]
ENSG00000120242,ENST00000380205,IFNA8,9,1,21409147,APPRIS principal isoform [04-11-2014]
ENSG00000169155,ENST00000373457,ZBTB43,9,1,126831409,APPRIS principal isoform [04-11-2014]
ENSG00000169155,ENST00000449886,ZBTB43,9,1,126805006,APPRIS principal isoform [04-11-2014]
ENSG00000187175,ENST00000391617,KRTAP12-1,21,-1,44682163,APPRIS principal isoform [04-11-2014]
ENSG00000146085,ENST00000274813,MUT,6,-1,49463191,APPRIS principal isoform [04-11-2014]
ENSG00000174498,ENST00000327987,IGDCC3,15,-1,65378040,APPRIS principal isoform [04-11-2014]
ENSG00000167085,ENST00000614445,PHB,17,-1,49414905,APPRIS principal isoform [04-11-2014]
ENSG00000126752,ENST00000376919,SSX1,X,1,48255317,APPRIS principal isoform [04-11-2014]
ENSG00000106034,ENST00000310396,CPED1,7,1,120988677,APPRIS principal isoform [04-11-2014]
ENSG00000278259,ENST00000614623,MYO19,17,-1,36534988,APPRIS principal isoform [04-11-2014]
ENSG00000187969,ENST00000339534,ZCCHC13,X,1,74304190,APPRIS principal isoform [04-11-2014]
ENSG00000170231,ENST00000402432,FABP6,5,1,160229430,APPRIS principal isoform [04-11-2014]
ENSG00000212933,ENST00000391618,KRTAP12-4,21,-1,44654659,APPRIS principal isoform [04-11-2014]
ENSG00000148841,ENST00000337478,ITPRIP,10,-1,104338404,APPRIS principal isoform [04-11-2014]
ENSG00000123453,ENST00000371872,SARDH,9,-1,133739920,APPRIS principal isoform [04-11-2014]
ENSG00000148841,ENST00000358187,ITPRIP,10,-1,104328924,APPRIS principal isoform [04-11-2014]
ENSG00000124570,ENST00000380520,SERPINB6,6,-1,2961327,APPRIS principal isoform [04-11-2014]
ENSG00000167085,ENST00000617874,PHB,17,-1,49414858,APPRIS principal isoform [04-11-2014]
ENSG00000187474,ENST00000339223,FPR3,19,1,51795163,APPRIS principal isoform [04-11-2014]
ENSG00000125901,ENST00000380325,MRPS26,20,1,3045945,APPRIS principal isoform [04-11-2014]
ENSG00000148841,ENST00000278071,ITPRIP,10,-1,104333905,APPRIS principal isoform [04-11-2014]
ENSG00000250913,ENST00000506619,USP17L23,4,1,9272364,APPRIS principal isoform [04-11-2014]
ENSG00000187474,ENST00000595991,FPR3,19,1,51817684,APPRIS principal isoform [04-11-2014]
ENSG00000204304,ENST00000375050,PBX2,6,-1,32190186,APPRIS principal isoform [04-11-2014]
ENSG00000250317,ENST00000506197,SMIM20,4,1,25914204,APPRIS principal isoform [04-11-2014]
ENSG00000120129,ENST00000239223,DUSP1,5,-1,172771195,APPRIS principal isoform [04-11-2014]
ENSG00000123453,ENST00000439388,SARDH,9,-1,133738357,APPRIS principal isoform [04-11-2014]
ENSG00000279916,ENST00000624208,AC010655.1,7,-1,128442726,APPRIS principal isoform [04-11-2014]
ENSG00000152034,ENST00000369212,MCHR2,6,-1,99994247,APPRIS principal isoform [04-11-2014]
ENSG00000168952,ENST00000396700,STXBP6,14,-1,25050064,APPRIS principal isoform [04-11-2014]
ENSG00000173237,ENST00000308963,C11orf86,11,1,66975277,APPRIS principal isoform [04-11-2014]
ENSG00000103202,ENST00000219479,NME4,16,1,397209,APPRIS principal isoform [04-11-2014]
ENSG00000152034,ENST00000281806,MCHR2,6,-1,99994223,APPRIS principal isoform [04-11-2014]
ENSG00000168952,ENST00000323944,STXBP6,14,-1,25050297,APPRIS principal isoform [04-11-2014]
ENSG00000279054,ENST00000623045,AL445183.1,1,-1,53054949,APPRIS principal isoform [04-11-2014]
ENSG00000108878,ENST00000226021,CACNG1,17,1,67044590,APPRIS principal isoform [04-11-2014]
ENSG00000279468,ENST00000624551,AC114494.1,1,-1,31430497,APPRIS principal isoform [04-11-2014]
ENSG00000196177,ENST00000358776,ACADSB,10,1,123009016,APPRIS principal isoform [04-11-2014]
ENSG00000168952,ENST00000419632,STXBP6,14,-1,25049889,APPRIS principal isoform [04-11-2014]
ENSG00000178695,ENST00000377474,KCTD12,13,-1,76886390,APPRIS principal isoform [04-11-2014]
ENSG00000168952,ENST00000546511,STXBP6,14,-1,25049000,APPRIS principal isoform [04-11-2014]
ENSG00000205927,ENST00000382357,OLIG2,21,1,33025845,APPRIS principal isoform [04-11-2014]
ENSG00000168952,ENST00000550887,STXBP6,14,-1,25010640,APPRIS principal isoform [04-11-2014]
ENSG00000223569,ENST00000456464,USP17L15,4,1,9234385,APPRIS principal isoform [04-11-2014]
ENSG00000104472,ENST00000220913,CHRAC1,8,1,140511298,APPRIS principal isoform [04-11-2014]
ENSG00000124570,ENST00000380524,SERPINB6,6,-1,2962108,APPRIS principal isoform [04-11-2014]
ENSG00000205927,ENST00000333337,OLIG2,21,1,33025935,APPRIS principal isoform [04-11-2014]
ENSG00000166323,ENST00000527531,C11orf65,11,-1,108462641,APPRIS principal isoform [04-11-2014]
ENSG00000124570,ENST00000380529,SERPINB6,6,-1,2971206,APPRIS principal isoform [04-11-2014]
ENSG00000237254,ENST00000417977,TRBV30,7,-1,142813399,APPRIS principal isoform [04-11-2014]
ENSG00000163746,ENST00000336685,PLSCR2,3,-1,146495935,APPRIS principal isoform [04-11-2014]
ENSG00000163618,ENST00000383710,CADPS,3,-1,62875379,APPRIS principal isoform [04-11-2014]
ENSG00000157240,ENST00000287934,FZD1,7,1,91264364,APPRIS principal isoform [04-11-2014]
ENSG00000124570,ENST00000380539,SERPINB6,6,-1,2971305,APPRIS principal isoform [04-11-2014]
ENSG00000242173,ENST00000219409,ARHGDIG,16,1,280606,APPRIS principal isoform [04-11-2014]
ENSG00000130254,ENST00000252542,SAFB2,19,-1,5622980,APPRIS principal isoform [04-11-2014]
ENSG00000280080,ENST00000625149,U51561.1,22,-1,46915908,APPRIS principal isoform [04-11-2014]
ENSG00000124570,ENST00000380546,SERPINB6,6,-1,2971585,APPRIS principal isoform [04-11-2014]
ENSG00000166323,ENST00000529391,C11orf65,11,-1,108461569,APPRIS principal isoform [04-11-2014]
ENSG00000112312,ENST00000356509,GMNN,6,1,24774931,APPRIS principal isoform [04-11-2014]
ENSG00000166323,ENST00000393084,C11orf65,11,-1,108467531,APPRIS principal isoform [04-11-2014]
ENSG00000124570,ENST00000335686,SERPINB6,6,-1,2971856,APPRIS principal isoform [04-11-2014]
ENSG00000166323,ENST00000615746,C11orf65,11,-1,108467501,APPRIS principal isoform [04-11-2014]
ENSG00000174145,ENST00000309447,NWD2,4,1,37244220,APPRIS principal isoform [04-11-2014]
ENSG00000120949,ENST00000263932,TNFRSF8,1,1,12063377,APPRIS principal isoform [04-11-2014]
ENSG00000161542,ENST00000446526,PRPSAP1,17,-1,76354149,APPRIS principal isoform [04-11-2014]
ENSG00000163746,ENST00000610787,PLSCR2,3,-1,146460290,APPRIS principal isoform [04-11-2014]
ENSG00000100883,ENST00000556994,SRP54,14,1,34981957,APPRIS principal isoform [04-11-2014]
ENSG00000112312,ENST00000230056,GMNN,6,1,24774938,APPRIS principal isoform [04-11-2014]
